transaction_id,line_no,transaction_date,account_number,fund_id,subsidiary_id,debit_amount,credit_amount,memo,source_gift_id
JE-004936,2,2025-03-23,4100,FND-005,SUB-01,0.0,50.77,Gift receipt GFT-004936,GFT-004936
JE-004937,1,2026-04-12,1000,FND-004,SUB-02,106.37,0.0,Gift receipt GFT-004937,GFT-004937
JE-004937,2,2026-04-12,4000,FND-004,SUB-02,0.0,106.37,Gift receipt GFT-004937,GFT-004937
JE-004938,1,2025-06-08,1000,FND-006,SUB-02,212.25,0.0,Gift receipt GFT-004938,GFT-004938
JE-004938,2,2025-06-08,4100,FND-006,SUB-02,0.0,212.25,Gift receipt GFT-004938,GFT-004938
JE-004939,1,2026-04-23,1000,FND-005,SUB-01,109.57,0.0,Gift receipt GFT-004939,GFT-004939
JE-004939,2,2026-04-23,4100,FND-005,SUB-01,0.0,109.57,Gift receipt GFT-004939,GFT-004939
JE-004940,1,2023-07-24,1000,FND-006,SUB-01,573.29,0.0,Gift receipt GFT-004940,GFT-004940
JE-004940,2,2023-07-24,4100,FND-006,SUB-01,0.0,573.29,Gift receipt GFT-004940,GFT-004940
JE-004941,1,2025-07-28,1000,FND-007,SUB-01,157.7,0.0,Gift receipt GFT-004941,GFT-004941
JE-004941,2,2025-07-28,4100,FND-007,SUB-01,0.0,157.7,Gift receipt GFT-004941,GFT-004941
JE-004942,1,2025-11-03,1000,FND-001,SUB-01,98.87,0.0,Gift receipt GFT-004942,GFT-004942
JE-004942,2,2025-11-03,4100,FND-001,SUB-01,0.0,98.87,Gift receipt GFT-004942,GFT-004942
JE-004943,1,2026-02-12,1000,FND-004,SUB-01,225.44,0.0,Gift receipt GFT-004943,GFT-004943
JE-004943,2,2026-02-12,4000,FND-004,SUB-01,0.0,225.44,Gift receipt GFT-004943,GFT-004943
JE-004944,1,2025-12-10,1000,FND-002,SUB-01,259.25,0.0,Gift receipt GFT-004944,GFT-004944
JE-004944,2,2025-12-10,4100,FND-002,SUB-01,0.0,259.25,Gift receipt GFT-004944,GFT-004944
JE-004945,1,2023-07-07,1000,FND-004,SUB-01,505.92,0.0,Gift receipt GFT-004945,GFT-004945
JE-004945,2,2023-07-07,4000,FND-004,SUB-01,0.0,505.92,Gift receipt GFT-004945,GFT-004945
JE-004946,1,2025-05-22,1000,FND-008,SUB-01,194.4,0.0,Gift receipt GFT-004946,GFT-004946
JE-004946,2,2025-05-22,4100,FND-008,SUB-01,0.0,194.4,Gift receipt GFT-004946,GFT-004946
JE-004947,1,2024-06-25,1000,FND-007,SUB-01,2.42,0.0,Gift receipt GFT-004947,GFT-004947
JE-004947,2,2024-06-25,4100,FND-007,SUB-01,0.0,2.42,Gift receipt GFT-004947,GFT-004947
JE-004948,1,2024-10-23,1000,FND-001,SUB-01,247.69,0.0,Gift receipt GFT-004948,GFT-004948
JE-004948,2,2024-10-23,4100,FND-001,SUB-01,0.0,247.69,Gift receipt GFT-004948,GFT-004948
JE-004949,1,2024-10-14,1000,FND-002,SUB-01,130.02,0.0,Gift receipt GFT-004949,GFT-004949
JE-004949,2,2024-10-14,4100,FND-002,SUB-01,0.0,130.02,Gift receipt GFT-004949,GFT-004949
JE-004950,1,2025-11-24,1000,FND-005,SUB-01,1039.13,0.0,Gift receipt GFT-004950,GFT-004950
JE-004950,2,2025-11-24,4100,FND-005,SUB-01,0.0,1039.13,Gift receipt GFT-004950,GFT-004950
JE-004951,1,2025-10-18,1000,FND-005,SUB-01,281.46,0.0,Gift receipt GFT-004951,GFT-004951
JE-004951,2,2025-10-18,4100,FND-005,SUB-01,0.0,281.46,Gift receipt GFT-004951,GFT-004951
JE-004952,1,2026-01-19,1000,FND-005,SUB-01,217.55,0.0,Gift receipt GFT-004952,GFT-004952
JE-004952,2,2026-01-19,4100,FND-005,SUB-01,0.0,217.55,Gift receipt GFT-004952,GFT-004952
JE-004953,1,2024-09-07,1000,FND-001,SUB-01,109.57,0.0,Gift receipt GFT-004953,GFT-004953
JE-004953,2,2024-09-07,4100,FND-001,SUB-01,0.0,109.57,Gift receipt GFT-004953,GFT-004953
JE-004954,1,2025-08-07,1000,FND-008,SUB-01,589.12,0.0,Gift receipt GFT-004954,GFT-004954
JE-004954,2,2025-08-07,4100,FND-008,SUB-01,0.0,589.12,Gift receipt GFT-004954,GFT-004954
JE-004955,1,2025-10-29,1000,FND-007,SUB-01,33.04,0.0,Gift receipt GFT-004955,GFT-004955
JE-004955,2,2025-10-29,4100,FND-007,SUB-01,0.0,33.04,Gift receipt GFT-004955,GFT-004955
JE-004956,1,2024-03-29,1000,FND-004,SUB-01,226.86,0.0,Gift receipt GFT-004956,GFT-004956
JE-004956,2,2024-03-29,4000,FND-004,SUB-01,0.0,226.86,Gift receipt GFT-004956,GFT-004956
JE-004957,1,2023-11-15,1000,FND-005,SUB-01,32.41,0.0,Gift receipt GFT-004957,GFT-004957
JE-004957,2,2023-11-15,4100,FND-005,SUB-01,0.0,32.41,Gift receipt GFT-004957,GFT-004957
JE-004958,1,2026-05-29,1000,FND-001,SUB-01,93.6,0.0,Gift receipt GFT-004958,GFT-004958
JE-004958,2,2026-05-29,4100,FND-001,SUB-01,0.0,93.6,Gift receipt GFT-004958,GFT-004958
JE-004959,1,2024-05-03,1000,FND-008,SUB-01,448.07,0.0,Gift receipt GFT-004959,GFT-004959
JE-004959,2,2024-05-03,4100,FND-008,SUB-01,0.0,448.07,Gift receipt GFT-004959,GFT-004959
JE-004960,1,2024-02-11,1000,FND-005,SUB-01,262.13,0.0,Gift receipt GFT-004960,GFT-004960
JE-004960,2,2024-02-11,4100,FND-005,SUB-01,0.0,262.13,Gift receipt GFT-004960,GFT-004960
JE-004961,1,2023-09-22,1000,FND-007,SUB-01,221.04,0.0,Gift receipt GFT-004961,GFT-004961
JE-004961,2,2023-09-22,4100,FND-007,SUB-01,0.0,221.04,Gift receipt GFT-004961,GFT-004961
JE-004962,1,2025-02-16,1000,FND-006,SUB-01,63.32,0.0,Gift receipt GFT-004962,GFT-004962
JE-004962,2,2025-02-16,4100,FND-006,SUB-01,0.0,63.32,Gift receipt GFT-004962,GFT-004962
JE-004963,1,2025-11-24,1000,FND-006,SUB-01,171.29,0.0,Gift receipt GFT-004963,GFT-004963
JE-004963,2,2025-11-24,4100,FND-006,SUB-01,0.0,171.29,Gift receipt GFT-004963,GFT-004963
JE-004964,1,2024-10-09,1000,FND-008,SUB-01,273.94,0.0,Gift receipt GFT-004964,GFT-004964
JE-004964,2,2024-10-09,4100,FND-008,SUB-01,0.0,273.94,Gift receipt GFT-004964,GFT-004964
JE-004965,1,2025-11-17,1000,FND-004,SUB-02,506.33,0.0,Gift receipt GFT-004965,GFT-004965
JE-004965,2,2025-11-17,4000,FND-004,SUB-02,0.0,506.33,Gift receipt GFT-004965,GFT-004965
JE-004966,1,2023-08-25,1000,FND-008,SUB-02,315.31,0.0,Gift receipt GFT-004966,GFT-004966
JE-004966,2,2023-08-25,4100,FND-008,SUB-02,0.0,315.31,Gift receipt GFT-004966,GFT-004966
JE-004967,1,2024-09-07,1000,FND-007,SUB-01,448.02,0.0,Gift receipt GFT-004967,GFT-004967
JE-004967,2,2024-09-07,4100,FND-007,SUB-01,0.0,448.02,Gift receipt GFT-004967,GFT-004967
JE-004968,1,2024-03-04,1000,FND-003,SUB-01,42.83,0.0,Gift receipt GFT-004968,GFT-004968
JE-004968,2,2024-03-04,4100,FND-003,SUB-01,0.0,42.83,Gift receipt GFT-004968,GFT-004968
JE-004969,1,2024-07-11,1000,FND-007,SUB-01,215.53,0.0,Gift receipt GFT-004969,GFT-004969
JE-004969,2,2024-07-11,4100,FND-007,SUB-01,0.0,215.53,Gift receipt GFT-004969,GFT-004969
JE-004970,1,2025-01-26,1000,FND-001,SUB-01,530.68,0.0,Gift receipt GFT-004970,GFT-004970
JE-004970,2,2025-01-26,4100,FND-001,SUB-01,0.0,530.68,Gift receipt GFT-004970,GFT-004970
JE-004971,1,2026-01-11,1000,FND-007,SUB-01,18.55,0.0,Gift receipt GFT-004971,GFT-004971
JE-004971,2,2026-01-11,4100,FND-007,SUB-01,0.0,18.55,Gift receipt GFT-004971,GFT-004971
JE-004972,1,2024-10-09,1000,FND-006,SUB-01,144.69,0.0,Gift receipt GFT-004972,GFT-004972
JE-004972,2,2024-10-09,4100,FND-006,SUB-01,0.0,144.69,Gift receipt GFT-004972,GFT-004972
JE-004973,1,2025-09-01,1000,FND-004,SUB-01,276.92,0.0,Gift receipt GFT-004973,GFT-004973
JE-004973,2,2025-09-01,4000,FND-004,SUB-01,0.0,276.92,Gift receipt GFT-004973,GFT-004973
JE-004974,1,2024-08-25,1000,FND-003,SUB-02,621.88,0.0,Gift receipt GFT-004974,GFT-004974
JE-004974,2,2024-08-25,4100,FND-003,SUB-02,0.0,621.88,Gift receipt GFT-004974,GFT-004974
JE-004975,1,2026-04-27,1000,FND-007,SUB-01,205.56,0.0,Gift receipt GFT-004975,GFT-004975
JE-004975,2,2026-04-27,4100,FND-007,SUB-01,0.0,205.56,Gift receipt GFT-004975,GFT-004975
JE-004976,1,2025-04-07,1000,FND-001,SUB-01,181.63,0.0,Gift receipt GFT-004976,GFT-004976
JE-004976,2,2025-04-07,4100,FND-001,SUB-01,0.0,181.63,Gift receipt GFT-004976,GFT-004976
JE-004977,1,2024-04-09,1000,FND-002,SUB-01,250.81,0.0,Gift receipt GFT-004977,GFT-004977
JE-004977,2,2024-04-09,4100,FND-002,SUB-01,0.0,250.81,Gift receipt GFT-004977,GFT-004977
JE-004978,1,2023-10-29,1000,FND-007,SUB-01,279.88,0.0,Gift receipt GFT-004978,GFT-004978
JE-004978,2,2023-10-29,4100,FND-007,SUB-01,0.0,279.88,Gift receipt GFT-004978,GFT-004978
JE-004979,1,2025-10-02,1000,FND-001,SUB-01,74.65,0.0,Gift receipt GFT-004979,GFT-004979
JE-004979,2,2025-10-02,4100,FND-001,SUB-01,0.0,74.65,Gift receipt GFT-004979,GFT-004979
JE-004980,1,2025-09-13,1000,FND-003,SUB-01,109.38,0.0,Gift receipt GFT-004980,GFT-004980
JE-004980,2,2025-09-13,4100,FND-003,SUB-01,0.0,109.38,Gift receipt GFT-004980,GFT-004980
JE-004981,1,2023-11-21,1000,FND-003,SUB-02,28.31,0.0,Gift receipt GFT-004981,GFT-004981
JE-004981,2,2023-11-21,4100,FND-003,SUB-02,0.0,28.31,Gift receipt GFT-004981,GFT-004981
JE-004982,1,2026-02-28,1000,FND-003,SUB-01,93.61,0.0,Gift receipt GFT-004982,GFT-004982
JE-004982,2,2026-02-28,4100,FND-003,SUB-01,0.0,93.61,Gift receipt GFT-004982,GFT-004982
JE-004983,1,2024-01-01,1000,FND-003,SUB-02,59.1,0.0,Gift receipt GFT-004983,GFT-004983
JE-004983,2,2024-01-01,4100,FND-003,SUB-02,0.0,59.1,Gift receipt GFT-004983,GFT-004983
JE-004984,1,2024-03-03,1000,FND-003,SUB-01,73.98,0.0,Gift receipt GFT-004984,GFT-004984
JE-004984,2,2024-03-03,4100,FND-003,SUB-01,0.0,73.98,Gift receipt GFT-004984,GFT-004984
JE-004985,1,2025-04-22,1000,FND-004,SUB-01,1962.69,0.0,Gift receipt GFT-004985,GFT-004985
JE-004985,2,2025-04-22,4000,FND-004,SUB-01,0.0,1962.69,Gift receipt GFT-004985,GFT-004985
JE-004986,1,2024-01-03,1000,FND-001,SUB-01,578.29,0.0,Gift receipt GFT-004986,GFT-004986
JE-004986,2,2024-01-03,4100,FND-001,SUB-01,0.0,578.29,Gift receipt GFT-004986,GFT-004986
JE-004987,1,2025-11-16,1000,FND-005,SUB-01,60.42,0.0,Gift receipt GFT-004987,GFT-004987
JE-004987,2,2025-11-16,4100,FND-005,SUB-01,0.0,60.42,Gift receipt GFT-004987,GFT-004987
JE-004988,1,2025-10-07,1000,FND-005,SUB-01,47.25,0.0,Gift receipt GFT-004988,GFT-004988
JE-004988,2,2025-10-07,4100,FND-005,SUB-01,0.0,47.25,Gift receipt GFT-004988,GFT-004988
JE-004989,1,2023-09-01,1000,FND-004,SUB-02,99.29,0.0,Gift receipt GFT-004989,GFT-004989
JE-004989,2,2023-09-01,4000,FND-004,SUB-02,0.0,99.29,Gift receipt GFT-004989,GFT-004989
JE-004990,1,2024-10-29,1000,FND-005,SUB-02,45.76,0.0,Gift receipt GFT-004990,GFT-004990
JE-004990,2,2024-10-29,4100,FND-005,SUB-02,0.0,45.76,Gift receipt GFT-004990,GFT-004990
JE-004991,1,2024-02-18,1000,FND-006,SUB-01,243.53,0.0,Gift receipt GFT-004991,GFT-004991
JE-004991,2,2024-02-18,4100,FND-006,SUB-01,0.0,243.53,Gift receipt GFT-004991,GFT-004991
JE-004992,1,2026-01-06,1000,FND-007,SUB-01,238.9,0.0,Gift receipt GFT-004992,GFT-004992
JE-004992,2,2026-01-06,4100,FND-007,SUB-01,0.0,238.9,Gift receipt GFT-004992,GFT-004992
JE-004993,1,2023-11-11,1000,FND-008,SUB-01,72.89,0.0,Gift receipt GFT-004993,GFT-004993
JE-004993,2,2023-11-11,4100,FND-008,SUB-01,0.0,72.89,Gift receipt GFT-004993,GFT-004993
JE-004994,1,2023-07-08,1000,FND-005,SUB-01,385.38,0.0,Gift receipt GFT-004994,GFT-004994
JE-004994,2,2023-07-08,4100,FND-005,SUB-01,0.0,385.38,Gift receipt GFT-004994,GFT-004994
JE-004995,1,2024-05-28,1000,FND-004,SUB-01,385.85,0.0,Gift receipt GFT-004995,GFT-004995
JE-004995,2,2024-05-28,4000,FND-004,SUB-01,0.0,385.85,Gift receipt GFT-004995,GFT-004995
JE-004996,1,2026-05-16,1000,FND-004,SUB-01,89.48,0.0,Gift receipt GFT-004996,GFT-004996
JE-004996,2,2026-05-16,4000,FND-004,SUB-01,0.0,89.48,Gift receipt GFT-004996,GFT-004996
JE-004997,1,2024-04-26,1000,FND-008,SUB-01,70.56,0.0,Gift receipt GFT-004997,GFT-004997
JE-004997,2,2024-04-26,4100,FND-008,SUB-01,0.0,70.56,Gift receipt GFT-004997,GFT-004997
JE-004998,1,2024-02-14,1000,FND-008,SUB-01,118.72,0.0,Gift receipt GFT-004998,GFT-004998
JE-004998,2,2024-02-14,4100,FND-008,SUB-01,0.0,118.72,Gift receipt GFT-004998,GFT-004998
JE-004999,1,2023-08-01,1000,FND-007,SUB-01,334.06,0.0,Gift receipt GFT-004999,GFT-004999
JE-004999,2,2023-08-01,4100,FND-007,SUB-01,0.0,334.06,Gift receipt GFT-004999,GFT-004999
JE-005000,1,2024-09-27,1000,FND-006,SUB-01,1736.28,0.0,Gift receipt GFT-005000,GFT-005000
JE-005000,2,2024-09-27,4100,FND-006,SUB-01,0.0,1736.28,Gift receipt GFT-005000,GFT-005000
JE-005001,1,2023-10-20,1000,FND-007,SUB-01,325.02,0.0,Gift receipt GFT-005001,GFT-005001
JE-005001,2,2023-10-20,4100,FND-007,SUB-01,0.0,325.02,Gift receipt GFT-005001,GFT-005001
JE-005002,1,2024-04-16,1000,FND-002,SUB-01,55.67,0.0,Gift receipt GFT-005002,GFT-005002
JE-005002,2,2024-04-16,4100,FND-002,SUB-01,0.0,55.67,Gift receipt GFT-005002,GFT-005002
JE-005003,1,2023-07-04,1000,FND-008,SUB-01,258.2,0.0,Gift receipt GFT-005003,GFT-005003
JE-005003,2,2023-07-04,4100,FND-008,SUB-01,0.0,258.2,Gift receipt GFT-005003,GFT-005003
JE-005004,1,2024-02-25,1000,FND-001,SUB-01,206.06,0.0,Gift receipt GFT-005004,GFT-005004
JE-005004,2,2024-02-25,4100,FND-001,SUB-01,0.0,206.06,Gift receipt GFT-005004,GFT-005004
JE-005005,1,2025-10-23,1000,FND-001,SUB-01,193.34,0.0,Gift receipt GFT-005005,GFT-005005
JE-005005,2,2025-10-23,4100,FND-001,SUB-01,0.0,193.34,Gift receipt GFT-005005,GFT-005005
JE-005006,1,2023-10-07,1000,FND-001,SUB-01,46.96,0.0,Gift receipt GFT-005006,GFT-005006
JE-005006,2,2023-10-07,4100,FND-001,SUB-01,0.0,46.96,Gift receipt GFT-005006,GFT-005006
JE-005007,1,2023-09-03,1000,FND-002,SUB-01,257.41,0.0,Gift receipt GFT-005007,GFT-005007
JE-005007,2,2023-09-03,4100,FND-002,SUB-01,0.0,257.41,Gift receipt GFT-005007,GFT-005007
JE-005008,1,2024-05-23,1000,FND-003,SUB-01,177.15,0.0,Gift receipt GFT-005008,GFT-005008
JE-005008,2,2024-05-23,4100,FND-003,SUB-01,0.0,177.15,Gift receipt GFT-005008,GFT-005008
JE-005009,1,2024-06-04,1000,FND-003,SUB-01,53.5,0.0,Gift receipt GFT-005009,GFT-005009
JE-005009,2,2024-06-04,4100,FND-003,SUB-01,0.0,53.5,Gift receipt GFT-005009,GFT-005009
JE-005010,1,2025-03-24,1000,FND-006,SUB-01,1192.71,0.0,Gift receipt GFT-005010,GFT-005010
JE-005010,2,2025-03-24,4100,FND-006,SUB-01,0.0,1192.71,Gift receipt GFT-005010,GFT-005010
JE-005011,1,2023-08-11,1000,FND-003,SUB-01,48.47,0.0,Gift receipt GFT-005011,GFT-005011
JE-005011,2,2023-08-11,4100,FND-003,SUB-01,0.0,48.47,Gift receipt GFT-005011,GFT-005011
JE-005012,1,2026-05-05,1000,FND-006,SUB-01,296.62,0.0,Gift receipt GFT-005012,GFT-005012
JE-005012,2,2026-05-05,4100,FND-006,SUB-01,0.0,296.62,Gift receipt GFT-005012,GFT-005012
JE-005013,1,2026-02-13,1000,FND-002,SUB-01,155.35,0.0,Gift receipt GFT-005013,GFT-005013
JE-005013,2,2026-02-13,4100,FND-002,SUB-01,0.0,155.35,Gift receipt GFT-005013,GFT-005013
JE-005014,1,2025-11-08,1000,FND-001,SUB-01,125.33,0.0,Gift receipt GFT-005014,GFT-005014
JE-005014,2,2025-11-08,4100,FND-001,SUB-01,0.0,125.33,Gift receipt GFT-005014,GFT-005014
JE-005015,1,2024-03-07,1000,FND-002,SUB-01,718.48,0.0,Gift receipt GFT-005015,GFT-005015
JE-005015,2,2024-03-07,4100,FND-002,SUB-01,0.0,718.48,Gift receipt GFT-005015,GFT-005015
JE-005016,1,2026-02-27,1000,FND-007,SUB-01,496.41,0.0,Gift receipt GFT-005016,GFT-005016
JE-005016,2,2026-02-27,4100,FND-007,SUB-01,0.0,496.41,Gift receipt GFT-005016,GFT-005016
JE-005017,1,2023-08-02,1000,FND-001,SUB-01,156.01,0.0,Gift receipt GFT-005017,GFT-005017
JE-005017,2,2023-08-02,4100,FND-001,SUB-01,0.0,156.01,Gift receipt GFT-005017,GFT-005017
JE-005018,1,2024-04-01,1000,FND-004,SUB-01,77.0,0.0,Gift receipt GFT-005018,GFT-005018
JE-005018,2,2024-04-01,4000,FND-004,SUB-01,0.0,77.0,Gift receipt GFT-005018,GFT-005018
JE-005019,1,2026-01-21,1000,FND-003,SUB-01,111.3,0.0,Gift receipt GFT-005019,GFT-005019
JE-005019,2,2026-01-21,4100,FND-003,SUB-01,0.0,111.3,Gift receipt GFT-005019,GFT-005019
JE-005020,1,2024-08-07,1000,FND-005,SUB-01,134.65,0.0,Gift receipt GFT-005020,GFT-005020
JE-005020,2,2024-08-07,4100,FND-005,SUB-01,0.0,134.65,Gift receipt GFT-005020,GFT-005020
JE-005021,1,2024-09-20,1000,FND-007,SUB-01,506.8,0.0,Gift receipt GFT-005021,GFT-005021
JE-005021,2,2024-09-20,4100,FND-007,SUB-01,0.0,506.8,Gift receipt GFT-005021,GFT-005021
JE-005022,1,2024-12-02,1000,FND-008,SUB-02,272.3,0.0,Gift receipt GFT-005022,GFT-005022
JE-005022,2,2024-12-02,4100,FND-008,SUB-02,0.0,272.3,Gift receipt GFT-005022,GFT-005022
JE-005023,1,2023-12-16,1000,FND-001,SUB-01,527.18,0.0,Gift receipt GFT-005023,GFT-005023
JE-005023,2,2023-12-16,4100,FND-001,SUB-01,0.0,527.18,Gift receipt GFT-005023,GFT-005023
JE-005024,1,2024-04-20,1000,FND-003,SUB-01,45.42,0.0,Gift receipt GFT-005024,GFT-005024
JE-005024,2,2024-04-20,4100,FND-003,SUB-01,0.0,45.42,Gift receipt GFT-005024,GFT-005024
JE-005025,1,2024-09-14,1000,FND-001,SUB-01,582.89,0.0,Gift receipt GFT-005025,GFT-005025
JE-005025,2,2024-09-14,4100,FND-001,SUB-01,0.0,582.89,Gift receipt GFT-005025,GFT-005025
JE-005026,1,2024-05-15,1000,FND-008,SUB-02,858.71,0.0,Gift receipt GFT-005026,GFT-005026
JE-005026,2,2024-05-15,4100,FND-008,SUB-02,0.0,858.71,Gift receipt GFT-005026,GFT-005026
JE-005027,1,2024-11-21,1000,FND-003,SUB-02,82.3,0.0,Gift receipt GFT-005027,GFT-005027
JE-005027,2,2024-11-21,4100,FND-003,SUB-02,0.0,82.3,Gift receipt GFT-005027,GFT-005027
JE-005028,1,2024-12-28,1000,FND-008,SUB-01,435.05,0.0,Gift receipt GFT-005028,GFT-005028
JE-005028,2,2024-12-28,4100,FND-008,SUB-01,0.0,435.05,Gift receipt GFT-005028,GFT-005028
JE-005029,1,2023-11-18,1000,FND-007,SUB-02,770.94,0.0,Gift receipt GFT-005029,GFT-005029
JE-005029,2,2023-11-18,4100,FND-007,SUB-02,0.0,770.94,Gift receipt GFT-005029,GFT-005029
JE-005030,1,2023-07-07,1000,FND-005,SUB-01,100.22,0.0,Gift receipt GFT-005030,GFT-005030
JE-005030,2,2023-07-07,4100,FND-005,SUB-01,0.0,100.22,Gift receipt GFT-005030,GFT-005030
JE-005031,1,2025-08-08,1000,FND-003,SUB-01,58.41,0.0,Gift receipt GFT-005031,GFT-005031
JE-005031,2,2025-08-08,4100,FND-003,SUB-01,0.0,58.41,Gift receipt GFT-005031,GFT-005031
JE-005032,1,2023-09-25,1000,FND-006,SUB-01,232.67,0.0,Gift receipt GFT-005032,GFT-005032
JE-005032,2,2023-09-25,4100,FND-006,SUB-01,0.0,232.67,Gift receipt GFT-005032,GFT-005032
JE-005033,1,2025-11-17,1000,FND-002,SUB-01,27.36,0.0,Gift receipt GFT-005033,GFT-005033
JE-005033,2,2025-11-17,4100,FND-002,SUB-01,0.0,27.36,Gift receipt GFT-005033,GFT-005033
JE-005034,1,2025-12-17,1000,FND-005,SUB-01,573.44,0.0,Gift receipt GFT-005034,GFT-005034
JE-005034,2,2025-12-17,4100,FND-005,SUB-01,0.0,573.44,Gift receipt GFT-005034,GFT-005034
JE-005035,1,2024-11-09,1000,FND-005,SUB-01,72.4,0.0,Gift receipt GFT-005035,GFT-005035
JE-005035,2,2024-11-09,4100,FND-005,SUB-01,0.0,72.4,Gift receipt GFT-005035,GFT-005035
JE-005036,1,2024-04-28,1000,FND-006,SUB-01,140.04,0.0,Gift receipt GFT-005036,GFT-005036
JE-005036,2,2024-04-28,4100,FND-006,SUB-01,0.0,140.04,Gift receipt GFT-005036,GFT-005036
JE-005037,1,2026-05-06,1000,FND-006,SUB-01,386.48,0.0,Gift receipt GFT-005037,GFT-005037
JE-005037,2,2026-05-06,4100,FND-006,SUB-01,0.0,386.48,Gift receipt GFT-005037,GFT-005037
JE-005038,1,2025-09-30,1000,FND-003,SUB-01,331.13,0.0,Gift receipt GFT-005038,GFT-005038
JE-005038,2,2025-09-30,4100,FND-003,SUB-01,0.0,331.13,Gift receipt GFT-005038,GFT-005038
JE-005039,1,2024-03-17,1000,FND-007,SUB-01,373.38,0.0,Gift receipt GFT-005039,GFT-005039
JE-005039,2,2024-03-17,4100,FND-007,SUB-01,0.0,373.38,Gift receipt GFT-005039,GFT-005039
JE-005040,1,2025-08-19,1000,FND-008,SUB-01,81.89,0.0,Gift receipt GFT-005040,GFT-005040
JE-005040,2,2025-08-19,4100,FND-008,SUB-01,0.0,81.89,Gift receipt GFT-005040,GFT-005040
JE-005041,1,2025-10-13,1000,FND-002,SUB-01,255.51,0.0,Gift receipt GFT-005041,GFT-005041
JE-005041,2,2025-10-13,4100,FND-002,SUB-01,0.0,255.51,Gift receipt GFT-005041,GFT-005041
JE-005042,1,2025-08-02,1000,FND-005,SUB-01,465.96,0.0,Gift receipt GFT-005042,GFT-005042
JE-005042,2,2025-08-02,4100,FND-005,SUB-01,0.0,465.96,Gift receipt GFT-005042,GFT-005042
JE-005043,1,2024-06-21,1000,FND-001,SUB-01,97.11,0.0,Gift receipt GFT-005043,GFT-005043
JE-005043,2,2024-06-21,4100,FND-001,SUB-01,0.0,97.11,Gift receipt GFT-005043,GFT-005043
JE-005044,1,2024-07-20,1000,FND-007,SUB-01,1315.12,0.0,Gift receipt GFT-005044,GFT-005044
JE-005044,2,2024-07-20,4100,FND-007,SUB-01,0.0,1315.12,Gift receipt GFT-005044,GFT-005044
JE-005045,1,2024-06-05,1000,FND-003,SUB-01,146.6,0.0,Gift receipt GFT-005045,GFT-005045
JE-005045,2,2024-06-05,4100,FND-003,SUB-01,0.0,146.6,Gift receipt GFT-005045,GFT-005045
JE-005046,1,2025-08-25,1000,FND-007,SUB-01,25.53,0.0,Gift receipt GFT-005046,GFT-005046
JE-005046,2,2025-08-25,4100,FND-007,SUB-01,0.0,25.53,Gift receipt GFT-005046,GFT-005046
JE-005047,1,2026-01-15,1000,FND-007,SUB-01,145.78,0.0,Gift receipt GFT-005047,GFT-005047
JE-005047,2,2026-01-15,4100,FND-007,SUB-01,0.0,145.78,Gift receipt GFT-005047,GFT-005047
JE-005048,1,2024-07-24,1000,FND-007,SUB-01,758.0,0.0,Gift receipt GFT-005048,GFT-005048
JE-005048,2,2024-07-24,4100,FND-007,SUB-01,0.0,758.0,Gift receipt GFT-005048,GFT-005048
JE-005049,1,2024-11-19,1000,FND-006,SUB-01,68.11,0.0,Gift receipt GFT-005049,GFT-005049
JE-005049,2,2024-11-19,4100,FND-006,SUB-01,0.0,68.11,Gift receipt GFT-005049,GFT-005049
JE-005050,1,2026-03-04,1000,FND-008,SUB-01,63.0,0.0,Gift receipt GFT-005050,GFT-005050
JE-005050,2,2026-03-04,4100,FND-008,SUB-01,0.0,63.0,Gift receipt GFT-005050,GFT-005050
JE-005051,1,2026-01-09,1000,FND-006,SUB-02,278.96,0.0,Gift receipt GFT-005051,GFT-005051
JE-005051,2,2026-01-09,4100,FND-006,SUB-02,0.0,278.96,Gift receipt GFT-005051,GFT-005051
JE-005052,1,2023-07-29,1000,FND-002,SUB-01,58.09,0.0,Gift receipt GFT-005052,GFT-005052
JE-005052,2,2023-07-29,4100,FND-002,SUB-01,0.0,58.09,Gift receipt GFT-005052,GFT-005052
JE-005053,1,2024-12-03,1000,FND-003,SUB-01,55.83,0.0,Gift receipt GFT-005053,GFT-005053
JE-005053,2,2024-12-03,4100,FND-003,SUB-01,0.0,55.83,Gift receipt GFT-005053,GFT-005053
JE-005054,1,2026-06-26,1000,FND-004,SUB-01,76.5,0.0,Gift receipt GFT-005054,GFT-005054
JE-005054,2,2026-06-26,4000,FND-004,SUB-01,0.0,76.5,Gift receipt GFT-005054,GFT-005054
JE-005055,1,2025-05-02,1000,FND-004,SUB-01,1041.13,0.0,Gift receipt GFT-005055,GFT-005055
JE-005055,2,2025-05-02,4000,FND-004,SUB-01,0.0,1041.13,Gift receipt GFT-005055,GFT-005055
JE-005056,1,2024-05-12,1000,FND-007,SUB-01,314.58,0.0,Gift receipt GFT-005056,GFT-005056
JE-005056,2,2024-05-12,4100,FND-007,SUB-01,0.0,314.58,Gift receipt GFT-005056,GFT-005056
JE-005057,1,2023-08-31,1000,FND-002,SUB-01,194.36,0.0,Gift receipt GFT-005057,GFT-005057
JE-005057,2,2023-08-31,4100,FND-002,SUB-01,0.0,194.36,Gift receipt GFT-005057,GFT-005057
JE-005058,1,2025-03-06,1000,FND-008,SUB-01,81.35,0.0,Gift receipt GFT-005058,GFT-005058
